18,1692,65.20,56.00
18,918,94.50,3.00
18,830,9.30,14.00
18,464,92.10,20.00
18,3512,93.10,57.00
18,3007,16.90,57.00
18,2684,35.30,19.00
18,3455,77.90,43.00
18,914,99.80,40.00
18,1716,9.60,33.00
18,2569,8.30,2.00
18,1053,15.10,47.00
18,1692,24.44,52.00
18,897,2.74,11.00
18,317,3.17,36.00
18,830,7.61,33.00
18,746,7.25,35.00
18,2684,9.69,13.00
