16,2370,41.30,46.00
16,2170,43.70,53.00
16,2141,34.20,59.00
16,2560,38.10,54.00
16,887,23.40,32.00
16,3134,25.70,20.00
16,2078,73.70,8.00
16,2993,45.73,55.00
16,2370,34.89,53.00
16,2170,34.36,57.00
16,2435,4.73,7.00
16,3019,37.74,45.00
